,x,y,labels
2294,10.148419,7.707302,0.0
2295,9.555877,7.6977053,0.0
2296,9.67311,3.8046265,2.0
2297,10.449907,4.0938606,8.0
2298,9.541007,3.6762078,8.0
2299,9.507402,4.447804,2.0
2300,8.577574,6.005348,3.0
2301,11.596521,3.68387,7.0
2302,11.947221,2.1473374,1.0
2303,10.574308,5.3935,3.0
2304,7.3457575,6.1286826,0.0
2305,9.54973,2.4606628,3.0
2306,12.093835,4.346518,4.0
2307,12.1967535,4.4937468,4.0
2308,7.8459444,3.7416568,3.0
2309,11.575716,4.688499,8.0
2310,12.145664,5.6396766,9.0
2311,9.586873,4.5970817,2.0
2312,11.838864,5.1252046,3.0
2313,11.695171,6.392474,9.0
2314,9.040555,3.8887932,7.0
2315,13.15918,1.4285016,1.0
2316,11.863494,1.0168965,1.0
2317,11.017289,5.5933824,7.0
2318,9.241939,6.6957407,0.0
2319,8.628022,7.0446653,4.0
2320,12.564757,4.7893806,9.0
2321,8.328591,5.954346,6.0
2322,10.184608,5.8850217,5.0
2323,11.778283,6.0729623,9.0
2324,10.643103,0.79417723,1.0
2325,12.182038,5.1028175,7.0
2326,8.732805,4.4822516,0.0
2327,9.458343,3.7623928,2.0
2328,9.430272,7.287008,0.0
2329,8.853486,6.4847865,0.0
2330,12.548198,6.8100915,4.0
2331,10.085926,6.8053803,6.0
2332,12.026336,4.987936,7.0
2333,11.882334,6.806774,0.0
2334,9.163155,3.5793304,7.0
2335,11.363298,0.82869595,1.0
2336,11.483945,5.757244,4.0
2337,7.853772,6.567754,6.0
2338,9.661044,6.2497134,4.0
2339,11.55654,5.1816545,5.0
2340,9.550646,6.059219,4.0
2341,11.267736,7.4841638,9.0
2342,11.516227,6.441636,9.0
2343,12.548066,1.3789849,1.0
2344,10.91952,4.962315,7.0
2345,12.802686,5.57149,9.0
2346,8.653056,4.382167,5.0
2347,11.016077,5.6873155,3.0
2348,11.2783,3.7981446,3.0
2349,8.578207,3.1099825,8.0
2350,10.044531,6.146177,2.0
2351,8.719613,6.379707,3.0
2352,10.141175,7.195023,6.0
2353,7.4248056,4.281962,2.0
2354,9.118427,4.4743767,2.0
2355,10.367992,2.2811394,1.0
2356,12.075942,1.3860421,1.0
2357,12.830123,1.5034796,1.0
2358,10.064191,3.4687657,1.0
2359,12.999678,1.2473047,1.0
2360,11.928453,6.970385,6.0
2361,11.982418,4.403869,9.0
2362,10.852969,2.5096831,8.0
2363,9.164922,5.1579876,4.0
2364,10.4246855,4.7694287,3.0
2365,10.514073,4.468736,7.0
2366,11.220538,1.3602797,1.0
2367,11.358431,4.7633066,6.0
2368,13.174793,6.549003,4.0
2369,9.806213,6.9039974,5.0
2370,8.637853,7.1832447,0.0
2371,8.352391,5.8800116,4.0
2372,12.370988,5.9215364,7.0
2373,12.824584,5.4117837,4.0
2374,12.045184,3.6131678,2.0
2375,9.280654,6.395448,4.0
2376,7.1064615,4.739218,0.0
2377,9.302362,3.0270612,7.0
2378,8.3351145,6.8521175,0.0
2379,11.255388,1.2243674,1.0
2380,9.220831,6.6970778,9.0
2381,10.636731,3.946814,8.0
2382,9.982292,4.3182225,8.0
2383,10.583453,4.9526067,6.0
2384,10.863115,6.481807,0.0
2385,7.693636,5.475726,0.0
2386,10.108317,5.0575976,4.0
2387,12.256801,3.652728,9.0
2388,11.22677,6.2199926,6.0
2389,8.296863,4.311003,8.0
2390,8.922024,3.7531679,2.0
2391,9.635339,4.934644,2.0
2392,10.105933,5.1970434,3.0
2393,8.846824,5.8547373,8.0
2394,10.341272,7.1586823,4.0
2395,8.921178,4.6985383,8.0
2396,8.570416,6.5450797,2.0
2397,9.863647,4.265989,2.0
2398,9.9601145,1.9211278,1.0
2399,11.11789,4.460116,7.0
2400,9.444329,7.274305,5.0
2401,12.390415,6.326529,4.0
2402,11.88221,6.07827,4.0
2403,8.943885,6.692713,0.0
2404,10.062759,5.9260106,4.0
2405,9.447981,5.625982,3.0
2406,12.601234,3.4509723,9.0
2407,10.747249,4.766794,7.0
2408,8.472243,5.752727,3.0
2409,12.88761,2.6698492,1.0
2410,9.752547,5.9355464,0.0
2411,13.543299,1.1817147,1.0
2412,11.7536955,4.7426047,2.0
2413,9.221181,7.153095,5.0
2414,11.979551,3.850748,9.0
2415,7.8526216,4.096726,2.0
2416,12.961783,1.7024406,1.0
2417,9.775102,7.3576107,0.0
2418,12.940923,2.3680525,1.0
2419,11.423364,4.790062,8.0
2420,10.487138,6.3266916,9.0
2421,12.474902,1.7123553,1.0
2422,12.379274,5.537081,6.0
2423,9.797555,5.251209,8.0
2424,11.820593,5.0128384,3.0
2425,10.387903,5.4766846,8.0
2426,13.340623,5.506654,9.0
2427,10.123181,5.124064,3.0
2428,10.11781,5.5258985,6.0
2429,11.356975,4.9831176,2.0
2430,12.07829,5.1481075,8.0
2431,9.812874,5.070297,3.0
2432,11.093788,4.353851,2.0
2433,10.933308,3.3542054,2.0
2434,11.029761,1.4824113,1.0
2435,9.278889,7.803636,0.0
2436,9.197179,7.381556,4.0
2437,11.015673,4.809889,2.0
2438,11.646415,4.093003,9.0
2439,8.783317,5.2083564,2.0
2440,10.013845,6.6908665,4.0
2441,11.106017,4.387543,3.0
2442,9.722981,4.435024,7.0
2443,10.995856,5.1648455,9.0
2444,13.577541,1.5209703,1.0
2445,10.762987,4.970602,5.0
2446,9.727572,4.9067965,2.0
2447,12.704774,4.426683,4.0
2448,11.13621,4.981228,9.0
2449,11.681538,5.3518095,0.0
2450,10.318629,5.230775,3.0
2451,9.766295,3.6518698,8.0
2452,7.98757,5.3733983,5.0
2453,12.070635,4.1640964,3.0
2454,10.871189,6.0469723,6.0
2455,9.142637,6.3013444,0.0
2456,13.404874,4.9605393,9.0
2457,10.826855,4.2844934,4.0
2458,11.480949,6.3686204,6.0
2459,9.635618,4.727416,2.0
2460,9.78126,5.1734095,5.0
2461,10.153377,5.62824,0.0
2462,5.798902,4.298607,2.0
2463,12.507844,3.7043123,7.0
2464,8.444669,6.15556,4.0
2465,9.909719,6.488052,6.0
2466,11.314179,7.746402,6.0
2467,10.839185,4.3452168,8.0
2468,10.622872,6.070958,6.0
2469,10.544705,5.6591554,6.0
2470,8.837108,4.5526986,8.0
2471,11.598578,6.4816446,6.0
2472,12.465971,4.6208863,9.0
2473,10.483984,1.0320387,1.0
2474,9.839172,2.8613524,7.0
2475,9.735253,4.134223,2.0
2476,8.837356,6.8789086,5.0
2477,10.1543045,4.6541247,9.0
2478,9.158409,4.7432656,9.0
2479,11.068902,7.5471244,0.0
2480,12.791184,3.8545897,7.0
2481,8.761105,3.8020988,2.0
2482,10.247224,3.8203683,7.0
2483,11.873295,6.5355206,6.0
2484,11.450255,3.4766388,7.0
2485,9.032599,7.4996715,0.0
2486,10.467199,7.2645054,6.0
2487,11.22249,3.193174,5.0
2488,10.809882,5.8523774,2.0
2489,10.102862,7.270966,4.0
2490,11.739591,3.3572955,7.0
2491,10.187946,4.525671,2.0
2492,7.2767467,4.5314546,0.0
2493,11.189182,5.8461933,9.0
2494,11.7603655,6.3286796,9.0
2495,9.142494,4.4334683,2.0
2496,10.451594,6.7949305,2.0
2497,9.211421,3.8477204,9.0
2498,11.368483,6.5081005,4.0
2499,11.600655,6.2744837,4.0
2500,10.966279,4.1453834,2.0
2501,10.42243,4.7583914,3.0
2502,8.644839,5.3505416,3.0
2503,9.098219,5.7102714,2.0
2504,13.1835,2.899534,1.0
2505,10.650658,6.3240952,7.0
2506,8.709939,6.177605,0.0
2507,11.486087,4.214166,7.0
2508,12.673793,5.6041403,6.0
2509,12.202624,6.6650267,4.0
2510,13.3144455,3.1074123,1.0
2511,10.639346,5.2298493,3.0
2512,10.207433,5.1195292,8.0
2513,9.932336,3.8553874,7.0
2514,12.409782,5.7682343,4.0
2515,7.877257,4.092645,5.0
2516,10.10768,5.9742446,9.0
2517,8.498131,4.942378,2.0
2518,9.724751,5.578146,5.0
2519,13.500354,1.7529687,1.0
2520,10.872826,4.2476497,8.0
2521,8.127501,4.625658,7.0
2522,9.798041,5.024265,3.0
2523,13.755715,7.4399076,7.0
2524,13.14191,2.1889937,1.0
2525,10.397305,3.5138624,5.0
2526,7.5779357,4.2941494,5.0
2527,10.579821,7.0244884,0.0
2528,11.170371,5.4006653,9.0
2529,11.354421,1.5890771,1.0
2530,12.838677,5.9191213,4.0
2531,9.342271,7.1328835,0.0
2532,14.319846,3.6620545,6.0
2533,11.611404,3.8304148,3.0
2534,9.061219,5.3324814,3.0
2535,7.7930474,6.0728064,6.0
2536,6.6429634,5.1794477,0.0
2537,14.144636,5.3895936,4.0
2538,11.434845,5.291173,9.0
2539,11.902612,5.6051908,7.0
2540,7.339957,6.084783,5.0
2541,11.709483,0.8317762,1.0
2542,9.602244,7.5883484,6.0
2543,8.521431,3.4519718,8.0
2544,12.527471,5.3689013,9.0
2545,9.972045,4.253484,5.0
2546,10.401925,4.11396,5.0
2547,10.379473,4.6542673,7.0
2548,9.780899,3.6958256,9.0
2549,9.878666,3.496005,3.0
2550,10.423541,4.8849015,8.0
2551,10.275914,4.2292633,3.0
2552,10.04345,4.1074395,8.0
2553,12.416465,1.5691078,1.0
2554,9.229953,3.5796223,5.0
2555,10.087663,4.931668,3.0
2556,8.553424,6.268316,5.0
2557,9.40179,5.4594517,0.0
2558,10.053285,4.3001513,5.0
2559,9.833924,4.6868606,5.0
2560,9.896838,5.314757,3.0
2561,10.767199,3.4116073,8.0
2562,10.527412,4.402191,6.0
2563,11.628062,3.871849,7.0
2564,12.142167,2.8686411,7.0
2565,11.079479,6.0388584,7.0
2566,10.852052,3.5159905,3.0
2567,11.008984,4.262404,7.0
2568,7.9950647,6.915617,0.0
2569,10.872691,6.8705187,5.0
2570,11.280531,4.9012833,9.0
2571,12.417365,6.340998,0.0
2572,9.243638,4.693582,2.0
2573,10.101577,2.072965,5.0
2574,10.154786,6.657568,5.0
2575,9.689128,4.8608885,3.0
2576,13.892585,1.9541891,1.0
2577,11.411404,3.145578,7.0
2578,11.777426,3.2019274,7.0
2579,9.331112,3.0896397,8.0
2580,11.474461,6.178719,6.0
2581,11.36108,2.6976607,5.0
2582,11.212552,4.3445134,9.0
2583,10.599152,5.5269384,3.0
2584,9.927959,4.1177173,8.0
2585,11.256887,5.630354,9.0
2586,9.440497,3.5439627,5.0
2587,9.702333,5.8341336,3.0
2588,9.694335,7.0036483,7.0
2589,8.930756,6.309666,9.0
2590,10.910386,1.1379483,1.0
2591,12.177139,4.038298,7.0
2592,8.78694,6.4800563,0.0
2593,9.071982,6.452293,0.0
2594,10.460779,6.0142922,3.0
2595,10.668178,5.0270424,7.0
2596,9.909237,4.282187,2.0
2597,9.814769,5.3190227,5.0
2598,9.956115,2.7845106,8.0
2599,12.020039,0.8193807,1.0
2600,8.817975,3.9618278,8.0
2601,10.933508,6.437841,6.0
2602,8.972633,3.9382334,2.0
2603,11.33922,5.257575,9.0
2604,10.464021,5.053444,5.0
2605,12.204741,5.866309,7.0
2606,10.403336,5.284519,5.0
2607,11.069228,4.1085544,7.0
2608,13.10683,2.8752458,8.0
2609,8.789232,6.1699867,6.0
2610,8.996426,4.625762,2.0
2611,12.154662,3.5638583,5.0
2612,11.029535,1.9526011,1.0
2613,10.398624,6.2923255,4.0
2614,8.950528,3.284521,8.0
2615,11.708978,4.914021,4.0
2616,11.210538,5.737838,5.0
2617,12.724666,3.7546554,8.0
2618,9.914797,4.692515,3.0
2619,10.303236,6.2719364,0.0
2620,8.884502,4.35332,6.0
2621,9.057566,5.8482943,2.0
2622,11.741108,4.6682878,7.0
2623,10.683387,4.7093062,3.0
2624,10.957396,4.510685,3.0
2625,9.03247,3.665592,2.0
2626,12.541738,1.0611501,1.0
2627,7.2585635,6.534296,0.0
2628,11.435563,4.9068623,7.0
2629,10.665409,5.4262524,3.0
2630,9.859095,6.235318,4.0
2631,11.357866,6.4640837,0.0
2632,9.060414,5.5225925,3.0
2633,10.033789,4.0494804,9.0
2634,10.612082,5.1075463,3.0
2635,10.038325,5.582373,2.0
2636,9.700429,7.1778655,8.0
2637,10.124041,7.6912875,9.0
2638,7.884856,7.502168,0.0
2639,11.022908,5.2546926,3.0
2640,10.747991,3.8866782,8.0
2641,7.8656178,7.286818,0.0
2642,11.545044,4.8890676,7.0
2643,10.365922,6.682721,6.0
2644,10.875551,4.1436105,5.0
2645,13.009016,6.7349463,4.0
2646,12.913765,4.1353207,7.0
2647,10.910818,3.308857,3.0
2648,10.942002,5.3360543,9.0
2649,6.5850325,4.400314,0.0
2650,11.698579,4.7483954,8.0
2651,10.892589,5.1883054,6.0
2652,9.913481,4.246665,2.0
2653,7.8049884,3.9931684,5.0
2654,10.572619,3.5674741,6.0
2655,12.620997,2.2410586,1.0
2656,9.760743,7.620158,0.0
2657,9.315892,7.201925,0.0
2658,11.134624,4.1147604,4.0
2659,12.4093485,3.9191606,4.0
2660,10.821284,7.6168637,0.0
2661,13.058954,1.9941101,1.0
2662,9.024726,5.2720995,2.0
2663,8.65828,5.071413,3.0
2664,7.4718084,5.1198874,2.0
2665,11.027434,3.8009298,7.0
2666,10.737267,4.2930675,7.0
2667,10.238207,4.187745,8.0
2668,9.319314,7.161488,5.0
2669,8.874249,4.9648695,2.0
2670,7.691787,5.2718167,5.0
2671,9.323923,4.235405,7.0
2672,10.253694,6.2196784,6.0
2673,11.311431,5.3377075,9.0
2674,13.033272,1.6862152,1.0
2675,10.982129,6.550816,4.0
2676,14.075894,2.7235856,1.0
2677,10.220008,5.4135647,6.0
2678,11.754613,5.7468905,4.0
2679,8.225004,4.9338613,2.0
2680,10.970561,6.758092,4.0
2681,11.534985,4.2351813,3.0
2682,9.630682,3.8691268,5.0
2683,11.648092,6.2289605,4.0
2684,10.23096,6.492565,3.0
2685,10.13144,4.639861,9.0
2686,8.19942,5.694226,5.0
2687,9.701806,7.1234856,0.0
2688,12.027897,0.85958153,1.0
2689,13.459245,5.6376686,5.0
2690,11.482166,4.9650593,3.0
2691,10.999212,4.5909314,8.0
2692,12.555138,5.8382864,9.0
2693,11.1101675,1.3432281,1.0
2694,12.535186,5.8400106,9.0
2695,9.67194,5.8441553,7.0
2696,12.144686,6.608481,9.0
2697,11.264125,5.9686503,5.0
2698,10.944261,2.6805456,5.0
2699,12.627257,5.223399,2.0
2700,12.0693,5.5044637,7.0
2701,12.447427,6.3489327,4.0
2702,9.330221,7.1521363,6.0
2703,7.7987204,6.65118,0.0
2704,12.943247,1.2866702,1.0
2705,9.175028,2.75954,1.0
2706,13.913064,1.7685905,1.0
2707,9.539086,7.1520553,0.0
2708,11.965246,5.247482,4.0
2709,11.315846,5.654486,4.0
2710,12.7612705,5.976619,7.0
2711,8.487279,6.5307474,6.0
2712,10.971686,5.5568285,3.0
2713,8.8141,3.9586644,0.0
2714,8.73356,6.8641305,0.0
2715,10.924743,4.6104116,4.0
2716,8.2648325,4.0686913,3.0
2717,9.701234,7.223128,0.0
2718,8.917342,4.8357925,6.0
2719,12.314167,2.5629385,1.0
2720,10.889987,3.6026006,9.0
2721,9.935304,6.475762,6.0
2722,12.558188,2.3679395,1.0
2723,9.625202,5.6733017,3.0
2724,10.866799,5.2548337,8.0
2725,11.9257765,1.8605697,1.0
2726,9.913225,5.166378,2.0
2727,9.336334,4.577158,5.0
2728,8.022255,6.2771425,6.0
2729,10.11219,4.7845345,2.0
2730,10.424024,4.376786,7.0
2731,11.005506,4.9602575,3.0
2732,13.104847,4.8492813,6.0
2733,9.5078,4.5113635,0.0
2734,11.055287,2.057107,1.0
2735,12.418743,5.7333026,9.0
2736,10.626801,4.7262163,7.0
2737,10.027741,6.6375732,6.0
2738,7.7893004,5.6166215,6.0
2739,10.952247,3.7630284,8.0
2740,10.254161,3.07268,9.0
2741,10.170322,5.2737885,2.0
2742,10.428231,6.271555,9.0
2743,12.616355,3.2060347,5.0
2744,10.14289,3.7115424,8.0
2745,9.492403,5.0606184,3.0
2746,12.359705,2.590121,1.0
2747,6.6916523,5.2898464,0.0
2748,11.291779,7.481857,0.0
2749,8.876627,5.644555,7.0
2750,9.621663,3.8474855,6.0
2751,9.488669,6.3042197,6.0
2752,8.800884,5.5221577,2.0
2753,10.35238,2.760652,1.0
2754,9.565931,7.4739227,6.0
2755,12.337901,5.4587073,9.0
2756,9.554766,5.5955167,3.0
2757,12.623447,0.93695116,1.0
2758,7.5175285,5.2060494,8.0
2759,10.868613,6.882028,6.0
2760,11.965443,3.3913527,9.0
2761,9.209314,6.7352343,0.0
2762,11.124129,5.62193,6.0
2763,10.038068,7.0171704,0.0
2764,10.2041025,5.928638,0.0
2765,9.637483,7.111128,0.0
2766,11.495676,6.308702,6.0
2767,10.986913,5.2723737,3.0
2768,9.460109,3.9739966,5.0
2769,10.737201,4.0147305,9.0
2770,8.775079,5.2589483,3.0
2771,12.884549,4.3256493,4.0
2772,11.633359,3.5663512,5.0
2773,8.410818,4.2661066,5.0
2774,8.906328,4.676565,8.0
2775,10.158225,5.295656,5.0
2776,10.972436,4.4330096,3.0
2777,10.160741,7.3149023,0.0
2778,12.037497,5.931876,4.0
2779,7.76842,6.415426,0.0
2780,8.353707,5.515779,2.0
2781,11.255665,6.0508595,9.0
2782,9.831426,6.4852757,6.0
2783,12.70557,3.8668132,8.0
2784,10.166615,4.977474,2.0
2785,9.238433,4.0805173,3.0
2786,14.091842,1.9537097,1.0
2787,8.133701,4.765571,2.0
2788,13.491305,2.1363177,1.0
2789,11.495834,3.1329434,1.0
2790,8.44292,3.3494413,5.0
2791,8.188687,5.6534305,6.0
2792,12.007224,5.883673,9.0
2793,11.624818,4.3444047,8.0
2794,12.248309,7.2145386,0.0
2795,9.303464,6.1371403,6.0
2796,11.547066,5.324339,6.0
2797,9.698294,5.456886,5.0
2798,11.108493,4.4980536,5.0
2799,10.944427,5.5078316,3.0
2800,9.620282,4.180495,8.0
2801,7.596226,6.1126037,6.0
2802,6.66873,5.257083,2.0
2803,12.0997305,1.5226607,1.0
2804,13.369665,5.8717217,4.0
2805,9.223731,4.960486,5.0
2806,12.51007,6.331826,4.0
2807,9.911579,4.5034547,3.0
2808,12.470834,5.1145873,7.0
2809,9.504767,3.903766,8.0
2810,8.871189,4.915979,5.0
2811,8.789401,7.926006,0.0
2812,11.732384,5.7101707,9.0
2813,10.073361,5.7976313,3.0
2814,9.603043,5.8264885,5.0
2815,11.695341,3.1756153,1.0
2816,12.953364,2.770939,1.0
2817,6.758264,4.3874245,0.0
2818,10.405686,5.37524,4.0
2819,11.730525,4.7641873,4.0
2820,11.339634,5.3234696,7.0
2821,10.3837185,7.1461167,0.0
2822,10.14247,0.7404634,1.0
2823,12.389489,4.686769,7.0
2824,10.441785,6.101224,0.0
2825,11.513503,2.7799675,1.0
2826,8.163671,6.849466,6.0
2827,13.952893,2.0249293,1.0
2828,9.58886,4.280013,4.0
2829,11.393237,6.215669,5.0
2830,7.434636,5.6403666,6.0
2831,9.627437,5.4963274,6.0
2832,9.378892,3.7453177,5.0
2833,10.084951,6.1665072,7.0
2834,9.535946,6.835822,8.0
2835,12.254198,5.728664,4.0
2836,10.954307,5.407301,4.0
2837,10.22789,4.1548905,7.0
2838,9.058104,5.0664954,2.0
2839,8.364542,4.7411885,5.0
2840,10.448302,4.4360385,3.0
2841,11.633124,5.227572,7.0
2842,7.098059,6.156431,0.0
2843,9.470274,3.5405264,7.0
2844,10.449382,3.7719219,7.0
2845,9.0786085,5.195468,9.0
2846,11.0833845,6.317129,6.0
2847,11.073091,5.0647507,4.0
2848,9.662379,3.651295,2.0
2849,9.865103,3.8244684,8.0
2850,9.749427,5.4809837,5.0
2851,10.462232,5.4683366,7.0
2852,10.656956,4.2167816,8.0
2853,10.1154375,4.6316586,3.0
2854,9.753335,2.8373063,9.0
2855,9.879503,1.8650274,5.0
2856,10.451335,3.3852155,8.0
2857,11.5414,6.4568453,9.0
2858,10.7492485,6.140472,9.0
2859,9.8521185,3.7072265,8.0
2860,9.339954,4.9126606,6.0
2861,9.785477,4.858576,2.0
2862,11.586219,2.81109,8.0
2863,10.834456,3.432425,9.0
2864,8.614668,4.747925,2.0
2865,10.408595,4.996865,3.0
2866,12.740726,6.3403945,6.0
2867,14.012153,2.0936522,1.0
2868,12.370619,0.9059318,1.0
2869,8.242698,3.609271,8.0
2870,11.80816,5.983694,9.0
2871,11.368872,4.6203213,3.0
2872,10.785734,6.3792396,4.0
2873,9.948152,7.717328,0.0
2874,10.711076,4.635903,7.0
2875,10.763623,4.1600413,9.0
2876,9.214612,5.8983307,6.0
2877,11.354563,6.113976,4.0
2878,11.075453,0.7223133,1.0
2879,10.630888,5.734691,4.0
2880,12.371994,1.7667401,1.0
2881,9.293593,5.7455473,3.0
2882,9.363406,6.01382,4.0
2883,9.007295,4.0821185,9.0
2884,11.327298,5.2917213,3.0
2885,14.122556,2.5082128,1.0
2886,10.504956,4.800503,4.0
2887,12.099648,4.054629,7.0
2888,11.477344,2.910295,7.0
2889,10.373187,7.4992337,4.0
2890,11.377126,4.273406,7.0
2891,9.505808,3.9735584,2.0
2892,10.730697,6.136324,9.0
2893,8.8343115,5.4996367,3.0
2894,7.917063,6.828622,0.0
2895,9.581382,3.9880137,8.0
2896,7.8646297,6.0998225,8.0
2897,10.7544365,3.96808,8.0
2898,11.965662,5.114746,4.0
2899,9.945877,7.782802,0.0
2900,8.823829,5.8252225,4.0
2901,12.574136,4.9230423,4.0
2902,10.809299,2.7448049,1.0
2903,8.723526,4.5112824,5.0
2904,8.927175,5.129357,2.0
2905,11.502368,5.25294,8.0
2906,8.822574,5.080973,3.0
2907,11.795157,6.6171694,4.0
2908,9.555652,5.931149,9.0
2909,12.475539,3.965198,5.0
2910,9.959095,4.6846795,2.0
2911,11.626547,3.230577,8.0
2912,13.114297,1.3553431,1.0
2913,11.3440895,6.1665173,5.0
2914,10.253771,3.5263753,3.0
2915,10.174435,3.9673038,7.0
2916,11.305598,3.448912,9.0
2917,12.575141,5.7281404,4.0
2918,8.292439,5.723969,2.0
2919,11.696056,6.8282256,5.0
2920,12.181117,7.754129,6.0
2921,10.741622,4.5576167,3.0
2922,9.401086,4.283687,5.0
2923,13.252521,4.214059,9.0
2924,11.0641165,5.5319066,3.0
2925,9.970553,3.9891782,5.0
2926,12.110562,5.6954355,9.0
2927,8.636001,6.421567,3.0
2928,12.123668,2.0604172,1.0
2929,8.245798,6.730396,9.0
2930,11.405462,3.6873698,5.0
2931,10.421685,3.8148355,3.0
2932,8.74312,7.5772624,0.0
2933,11.291497,7.0833945,6.0
2934,11.368494,5.7945037,9.0
2935,9.137815,3.6621852,8.0
2936,8.962642,5.7744718,4.0
2937,9.540976,4.478672,0.0
2938,10.750294,4.185375,4.0
2939,9.474547,6.536805,9.0
2940,9.201106,4.263358,2.0
2941,10.936454,5.4427433,9.0
2942,9.811963,7.4417396,0.0
2943,13.19481,1.9875736,1.0
2944,11.300536,6.591825,0.0
2945,11.378252,3.7381248,3.0
2946,9.585473,2.6497893,1.0
2947,11.456992,5.4092994,6.0
2948,8.515165,5.3575854,5.0
2949,13.026583,3.0791292,8.0
2950,11.763699,1.5245856,1.0
2951,9.640137,3.9864588,5.0
2952,9.33422,5.2486033,3.0
2953,10.064704,4.068042,3.0
2954,9.841883,6.2346396,0.0
2955,8.467911,4.213064,3.0
2956,10.601302,5.483699,5.0
2957,11.134953,3.4779575,5.0
2958,12.404667,5.187708,9.0
2959,9.337611,6.654649,2.0
2960,9.094799,3.5848439,8.0
2961,10.401955,3.8932247,7.0
2962,9.17732,5.5709867,0.0
2963,10.453107,6.883201,4.0
2964,12.145936,5.690641,9.0
2965,12.275707,1.5598019,1.0
2966,11.405728,5.5210505,9.0
2967,10.524295,4.13365,7.0
2968,12.266798,5.6325483,7.0
2969,11.875553,4.0313473,5.0
2970,11.312634,7.428245,5.0
2971,9.405384,4.9265413,2.0
2972,7.71955,4.9821515,0.0
2973,11.513962,6.4421906,9.0
2974,13.159992,1.6396232,1.0
2975,10.06285,4.1464305,8.0
2976,9.865831,6.34203,6.0
2977,7.865053,4.188378,2.0
2978,10.103332,3.4411244,3.0
2979,12.943403,5.300194,9.0
2980,9.341872,6.474804,6.0
2981,10.058917,4.930199,2.0
2982,12.696259,1.1025946,1.0
2983,10.947355,5.498209,9.0
2984,12.435131,1.4329271,1.0
2985,12.352574,4.3970613,3.0
2986,10.93794,4.78532,5.0
2987,11.702303,3.7995026,5.0
2988,10.778644,7.595889,0.0
2989,12.67695,3.776525,3.0
2990,9.285646,5.4684625,8.0
2991,10.376882,4.5790777,3.0
2992,10.658302,3.6665568,3.0
2993,11.388835,5.1540127,7.0
2994,11.903161,6.526585,6.0
2995,10.095878,3.9527955,6.0
2996,7.8849974,7.2538886,0.0
2997,11.75832,0.92848295,1.0
2998,11.662863,6.089022,4.0
2999,9.053618,6.7115383,0.0
3000,10.480828,5.917919,6.0
3001,11.582213,5.161599,9.0
3002,11.558767,3.8592284,8.0
3003,11.256696,1.2152568,1.0
3004,8.907785,5.021398,2.0
3005,12.312305,2.182289,9.0
3006,11.5879345,6.0623446,9.0
3007,11.4419985,3.5373082,5.0
3008,11.54609,5.357119,9.0
3009,11.638206,2.9787133,7.0
3010,10.80688,5.502341,3.0
3011,9.800633,7.3893886,7.0
3012,10.428923,3.0002942,8.0
3013,7.676468,6.204819,0.0
3014,14.202916,1.8362263,1.0
3015,10.354176,5.322528,3.0
3016,6.8296995,5.368212,0.0
3017,11.811795,4.8715816,4.0
3018,10.523751,5.057867,6.0
3019,13.56677,2.2563791,1.0
3020,9.518234,7.0546594,0.0
3021,9.234869,5.0771375,2.0
3022,9.614747,5.269646,5.0
3023,8.261982,4.1724453,8.0
3024,9.7754965,7.9819074,4.0
3025,10.578999,5.5883327,4.0
3026,12.489503,3.0252292,1.0
3027,13.827823,1.8493055,1.0
3028,9.388481,5.0969167,5.0
3029,12.394918,5.695399,4.0
3030,12.858783,5.592339,6.0
3031,8.64401,7.3298707,6.0
3032,7.540702,4.9393826,0.0
3033,10.570884,6.70491,6.0
3034,10.552715,5.1275086,9.0
3035,10.205005,6.0086446,2.0
3036,11.318774,6.790062,6.0
3037,7.9556217,5.242101,2.0
3038,11.366702,5.4911866,7.0
3039,13.892498,2.254552,1.0
3040,11.660241,3.494144,7.0
3041,11.264373,5.1993527,9.0
3042,9.79004,4.9044046,4.0
3043,9.977611,7.5804935,0.0
3044,9.505355,7.049866,0.0
3045,9.285552,4.90734,3.0
3046,10.516758,5.20517,8.0
3047,8.299022,3.9332736,2.0
3048,10.490869,5.1679564,2.0
3049,10.991902,3.507779,3.0
3050,12.126931,0.97802514,1.0
3051,10.104066,4.343928,6.0
3052,9.691105,7.527393,0.0
3053,9.477753,4.9340067,5.0
3054,11.800479,4.826791,7.0
3055,10.444892,2.4899282,7.0
3056,10.635444,6.1627727,9.0
3057,10.081392,5.894907,2.0
3058,8.82327,6.5548115,6.0
3059,12.135093,4.556608,7.0
3060,12.684923,3.3734965,9.0
3061,11.74352,4.2952247,7.0
3062,11.468753,3.9501305,8.0
3063,9.753787,5.5295076,6.0
3064,11.256333,4.654958,8.0
3065,12.817635,4.70607,8.0
3066,11.611061,5.5413427,4.0
3067,9.033431,6.6375875,6.0
3068,10.15908,2.888935,8.0
3069,9.049675,7.658972,4.0
3070,12.701524,1.224131,1.0
3071,9.26891,5.2235193,2.0
3072,10.675101,3.388964,8.0
3073,9.142535,4.9223313,1.0
3074,10.676304,4.4672112,3.0
3075,11.401886,6.644543,9.0
3076,11.125241,5.7426977,4.0
3077,10.717207,7.555403,0.0
3078,13.529793,4.7265124,3.0
3079,10.395129,3.9248414,7.0
3080,10.863822,4.971025,3.0
3081,9.358401,4.6729045,2.0
3082,11.288297,4.940848,3.0
3083,8.900917,5.67577,3.0
