,x,y,labels
1814,-0.858974,1.1816096,7.0
1815,-1.7964528,-0.08562055,4.0
1816,-1.2021005,0.66202176,4.0
1817,-0.052198306,-0.52306974,2.0
1818,0.36774403,-0.6972186,6.0
1819,0.7894209,-1.2668052,6.0
1820,3.8724542,1.9644399,1.0
1821,-1.3927637,0.12543485,9.0
1822,-0.35343766,-0.505354,6.0
1823,-0.20733577,0.34396958,8.0
1824,-0.3050795,-0.37485272,2.0
1825,-0.9096281,0.42693257,9.0
1826,0.09777815,-2.6212754,0.0
1827,-0.18875211,-0.20017497,8.0
1828,-0.43758535,-0.105283275,3.0
1829,0.07872457,3.5221207,1.0
1830,1.5619043,3.5955374,1.0
1831,0.47550422,-0.75734955,6.0
1832,0.8249064,0.06836715,3.0
1833,-0.38573623,0.24134377,5.0
1834,0.7551191,3.275087,1.0
1835,0.29006103,3.4857788,1.0
1836,1.3205144,3.3503873,1.0
1837,0.18733299,0.15588859,3.0
1838,2.9468105,1.6367259,1.0
1839,-0.39389473,-0.1893723,2.0
1840,-0.4063918,-0.63514787,3.0
1841,-0.71654636,-1.3263645,0.0
1842,0.24073869,-0.00013016164,2.0
1843,0.43157405,-1.2248807,0.0
1844,0.8013255,3.4601283,1.0
1845,-0.41667482,-0.07003837,3.0
1846,-0.34360698,0.2097915,5.0
1847,-0.7596498,-0.9540339,5.0
1848,-0.7616548,1.3209643,7.0
1849,-0.8131792,0.6203528,4.0
1850,-0.5292838,0.5274995,8.0
1851,-0.66327196,0.87387997,9.0
1852,0.7007498,-0.42051685,6.0
1853,-1.8486125,0.08413463,9.0
1854,-0.9454649,-0.9619679,6.0
1855,-0.3185006,0.07056786,8.0
1856,-0.48100483,-0.20828831,3.0
1857,-1.4375097,-0.47434133,6.0
1858,0.46241838,-0.85484517,6.0
1859,0.27369142,-0.113796294,8.0
1860,0.090043284,0.22631934,5.0
1861,0.16329107,2.4572296,1.0
1862,-1.1887522,0.30235046,4.0
1863,-0.64645976,-0.49977726,2.0
1864,-0.9153698,0.54415095,4.0
1865,-0.2224777,0.66190237,4.0
1866,-0.16010532,-0.21707395,5.0
1867,0.7416715,3.9017096,1.0
1868,1.5095633,0.6354916,1.0
1869,-1.3773975,0.34750283,9.0
1870,-0.4122397,-2.9505734,0.0
1871,0.23517269,-0.07487436,2.0
1872,-1.3003066,0.41507,4.0
1873,-2.2287357,0.19917206,9.0
1874,-0.3332798,-0.08657433,5.0
1875,-2.1217172,0.16162863,7.0
1876,1.0892229,3.7222905,1.0
1877,0.28331086,0.84401387,8.0
1878,-0.29826948,-0.31152335,8.0
1879,-0.09425965,0.7621149,5.0
1880,-0.3238661,-1.1703041,6.0
1881,-0.61427194,1.0940466,9.0
1882,-1.1948831,-0.34338027,8.0
1883,-2.1828096,-0.24349561,7.0
1884,0.9566714,2.740591,1.0
1885,3.0142763,1.2031221,1.0
1886,1.5269687,0.046598002,6.0
1887,-1.8720213,0.87267745,7.0
1888,0.66762394,0.066824816,6.0
1889,-0.251384,-0.35575855,3.0
1890,-0.26350388,-0.6910439,2.0
1891,-0.35393223,-0.7480894,2.0
1892,-1.6756895,-2.930739,0.0
1893,-0.35511756,-0.37845463,8.0
1894,-0.5104601,1.3342125,9.0
1895,0.10742935,-1.2262859,2.0
1896,-0.8592872,-0.6819499,5.0
1897,1.4761801,3.9096003,1.0
1898,-1.1875038,-1.8638661,0.0
1899,-0.43217212,-0.15040118,8.0
1900,4.093664,0.405332,1.0
1901,-0.3060065,0.7239483,9.0
1902,-0.092054665,0.13959399,5.0
1903,-1.3515791,0.0255218,7.0
1904,-0.5614259,1.1851468,9.0
1905,0.6213446,-0.7247879,6.0
1906,-0.91699606,0.65924895,9.0
1907,0.19408047,-1.5998106,0.0
1908,0.7692516,-0.096602395,6.0
1909,0.5672348,2.1191692,1.0
1910,-0.2183527,-0.0013164934,5.0
1911,0.5308475,0.34692457,5.0
1912,1.3302338,0.84396654,8.0
1913,0.2702413,-0.089517646,3.0
1914,-0.15393502,0.122618206,8.0
1915,-0.22198322,-0.26588798,2.0
1916,1.1922721,-0.23937708,6.0
1917,-0.68981874,-0.08077206,5.0
1918,0.74967825,-0.8978825,0.0
1919,-1.628338,2.3713884,7.0
1920,-1.2272058,0.65356946,4.0
1921,-0.074521594,-0.98528296,6.0
1922,1.7828712,3.4384356,1.0
1923,-0.3013718,-0.4252984,3.0
1924,-1.2637683,-0.22121498,4.0
1925,-1.8460133,1.8557494,7.0
1926,-0.47840798,-0.33663067,3.0
1927,0.34843105,-0.2151983,2.0
1928,-0.39127657,0.0238459,3.0
1929,-0.91997856,0.5079437,4.0
1930,0.53367364,-0.73387843,2.0
1931,-0.010379415,-0.21160664,5.0
1932,-0.37865663,-0.6512416,2.0
1933,-0.77448446,0.5901484,7.0
1934,0.26720846,3.578561,1.0
1935,-1.9071305,2.9018302,7.0
1936,-0.32925785,-0.5252028,2.0
1937,0.74179524,-0.37082797,6.0
1938,-1.3235897,-0.5514743,4.0
1939,0.24491292,2.9884067,1.0
1940,0.9117705,0.08377585,5.0
1941,0.021026976,0.02162157,7.0
1942,0.023551561,0.30403978,8.0
1943,0.8721905,-0.05509638,6.0
1944,-0.017294966,-2.3558693,0.0
1945,2.1776464,2.4323497,1.0
1946,0.27182388,0.19789419,8.0
1947,-0.55986667,-0.6040955,2.0
1948,-1.4146001,-0.028584234,5.0
1949,-0.3801578,0.8330635,7.0
1950,-2.4684088,1.607641,7.0
1951,0.7960288,-0.43786,6.0
1952,0.26791978,0.91369927,9.0
1953,0.05559113,0.16411412,3.0
1954,-0.9068821,-0.29342002,5.0
1955,0.10992373,-0.51410776,8.0
1956,-0.94192827,-0.11568381,4.0
1957,0.8727652,-0.7171348,2.0
1958,-2.1221454,0.0026056916,4.0
1959,0.8221886,-0.48517114,0.0
1960,-0.04047849,0.30250564,8.0
1961,0.49155164,0.2917192,8.0
1962,-0.20469156,0.019883655,3.0
1963,-1.2502788,0.16732344,4.0
1964,-0.8257497,0.4462442,9.0
1965,0.16429752,-0.27563983,2.0
1966,-2.6839533,1.7727013,7.0
1967,-0.16311401,0.2200956,5.0
1968,-0.023119334,1.1590712,8.0
1969,0.38864428,-0.5395704,6.0
1970,-0.40963694,-0.017861728,5.0
1971,0.8935842,-0.8045618,6.0
1972,0.36683053,-3.14114,0.0
1973,-0.26165238,-0.18797739,8.0
1974,0.51095545,-0.65402,6.0
1975,-2.249999,1.8606429,7.0
1976,0.035530053,-0.038796574,3.0
1977,-1.0465685,-0.6173966,6.0
1978,-1.9999496,0.22178477,4.0
1979,-1.3735299,0.18925361,9.0
1980,-1.0439851,0.5147745,4.0
1981,0.19361088,-0.17577548,6.0
1982,1.1533368,-0.27923426,6.0
1983,-0.14293563,-0.2499986,3.0
1984,-0.1809873,-1.35519,2.0
1985,-0.9988134,0.3751254,4.0
1986,0.21330434,3.2432477,1.0
1987,-1.0470237,-1.8465085,0.0
1988,0.31545126,2.517558,1.0
1989,-0.6438236,0.037190877,4.0
1990,1.0607154,-0.8240636,6.0
1991,-0.14780816,-0.5174254,2.0
1992,-0.40848717,0.98538023,9.0
1993,3.6024692,0.85852367,1.0
1994,0.48041147,3.5004826,1.0
1995,-1.13845,-2.6526687,0.0
1996,0.12682131,-0.73936695,6.0
1997,-0.018574134,0.14250416,3.0
1998,-1.2232457,0.37041378,9.0
1999,-0.3887499,0.21469769,5.0
2000,0.6240502,-0.46369255,6.0
2001,-1.1032455,-0.039210968,5.0
2002,0.49670023,-0.68896085,6.0
2003,0.43045098,0.61108124,5.0
2004,-0.8464641,0.09302277,8.0
2005,-1.2957363,-0.8092587,4.0
2006,0.18102127,-0.7427504,6.0
2007,-1.5121322,0.027938921,4.0
2008,-0.20654944,0.20157659,3.0
2009,-1.2684367,-0.5744279,9.0
2010,0.15030882,1.8457384,1.0
2011,-0.8361549,0.0075648315,3.0
2012,-1.0125439,0.5540096,4.0
2013,0.16005808,2.6427617,1.0
2014,-1.1256787,0.49279737,9.0
2015,0.25219858,3.212305,1.0
2016,0.6670856,-0.27007872,7.0
2017,0.17663035,3.654857,1.0
2018,-0.007014565,1.1585658,1.0
2019,-1.1442019,1.145515,9.0
2020,-0.09044459,-0.0346776,3.0
2021,-0.98853093,0.72576547,5.0
2022,-0.9996403,0.21473357,4.0
2023,-1.209843,-1.8774385,0.0
2024,-0.8375897,0.5721814,7.0
2025,0.16359276,-0.19844392,3.0
2026,1.150877,-0.74446446,6.0
2027,0.30508423,2.7831998,1.0
2028,0.0008517131,0.5503537,7.0
2029,-0.24755937,0.21770056,5.0
2030,-0.7436915,0.19642977,5.0
2031,-0.4974416,-0.24317497,3.0
2032,-0.109677345,-0.03872589,3.0
2033,1.3610156,-1.9607711,0.0
2034,0.20048702,3.4754457,1.0
2035,1.1402588,-0.21760681,5.0
2036,-2.4458642,1.5990217,7.0
2037,-0.6660141,-0.8994571,5.0
2038,0.25197655,1.2013466,8.0
2039,-0.115618765,-0.73374087,6.0
2040,-1.1363785,-0.2917806,5.0
2041,0.27848604,3.57062,1.0
2042,0.421392,-2.1636624,0.0
2043,0.8317837,0.5177293,4.0
2044,-0.8924595,0.12782247,2.0
2045,0.058882497,0.03280471,3.0
2046,-1.137363,0.52146494,4.0
2047,0.7908113,-1.2610826,6.0
2048,-2.2589545,-0.15749368,7.0
2049,-0.7275295,0.41517186,9.0
2050,-0.25580466,0.23177463,8.0
2051,2.1362922,2.927071,1.0
2052,0.91233724,0.049949855,8.0
2053,-0.8839155,1.3737094,4.0
2054,-0.7706353,0.84957653,9.0
2055,0.33646345,-0.3120891,2.0
2056,0.33328134,0.25893015,8.0
2057,-0.939783,-1.0264297,6.0
2058,-0.051143613,0.11895769,2.0
2059,-1.2348573,2.4406326,7.0
2060,-0.38002104,-1.7006512,0.0
2061,0.4422875,-0.9899381,0.0
2062,-0.9032762,-0.70986456,6.0
2063,-0.81610256,1.0898643,7.0
2064,-0.5403337,0.24887529,5.0
2065,-0.12689248,0.023099756,8.0
2066,0.5515558,-0.46308702,6.0
2067,1.8189023,-1.1087909,0.0
2068,-1.8325559,-0.4840687,9.0
2069,-0.32570878,-0.5163245,3.0
2070,-0.8072764,1.143832,7.0
2071,0.16522056,2.5376568,1.0
2072,-0.516626,-0.31230122,3.0
2073,-0.42626652,-0.33847484,5.0
2074,-2.1821396,0.49834475,4.0
2075,-0.26916677,-0.37267956,3.0
2076,-0.2944897,-0.04201053,3.0
2077,0.009084903,-0.067503385,5.0
2078,1.765291,-0.08242375,5.0
2079,0.9200544,-0.27039027,6.0
2080,0.06991749,0.5082357,3.0
2081,0.9845299,-1.4484351,0.0
2082,-0.20587936,-0.33719945,2.0
2083,-0.20086011,-0.2663172,3.0
2084,-2.6636755,-0.6205066,4.0
2085,-0.35884246,-0.40358293,2.0
2086,-0.42784962,0.33960032,3.0
2087,1.0352871,-2.3511546,0.0
2088,-1.8435951,0.17026664,9.0
2089,-0.9997965,0.37771404,9.0
2090,-0.34539992,0.9044526,4.0
2091,-1.8620174,-0.08566119,7.0
2092,-0.13945681,-0.5156075,2.0
2093,2.7847445,0.31276026,8.0
2094,-0.7896722,0.9755415,4.0
2095,-0.9687839,0.20088801,7.0
2096,0.014462493,-2.157433,0.0
2097,0.49639547,-0.6368045,6.0
2098,0.45260888,-1.5180373,2.0
2099,-0.86273754,-0.2744915,8.0
2100,-0.18665445,-0.24716598,5.0
2101,-0.027364563,-0.28583795,2.0
2102,0.3109753,0.38050598,8.0
2103,-0.25563118,0.62198466,5.0
2104,-1.803725,0.16701557,7.0
2105,-0.42448145,-0.31897673,3.0
2106,0.72413486,-2.5760994,0.0
2107,-0.90532094,-1.2447841,8.0
2108,-0.43877396,-0.5336433,2.0
2109,-1.0503759,0.023778643,3.0
2110,-0.051100854,-0.3071024,2.0
2111,-0.26075378,0.06905305,8.0
2112,0.11398784,-0.40342912,2.0
2113,0.17274398,0.023693483,5.0
2114,0.10391862,0.08347463,5.0
2115,-2.1599238,-0.47415882,7.0
2116,0.57403606,-0.076553,6.0
2117,-0.8647832,0.09792706,4.0
2118,-0.4183544,-0.69998926,6.0
2119,0.79929227,0.2691572,8.0
2120,-0.63127387,0.5442202,4.0
2121,0.43572372,0.89807993,8.0
2122,-0.316832,-0.46865937,2.0
2123,-0.45084125,0.8948709,7.0
2124,-1.8265003,-0.21077985,4.0
2125,-0.44500133,0.18121591,5.0
2126,-0.22827122,-0.48135883,2.0
2127,0.5110327,-2.5021348,0.0
2128,-0.39015514,-0.16943358,3.0
2129,0.13602236,-0.3684987,9.0
2130,-1.4903725,0.9259976,4.0
2131,0.3386668,-0.20609915,6.0
2132,-1.5553095,2.189887,7.0
2133,-0.6563332,-0.64359444,2.0
2134,-0.81824327,0.63206905,5.0
2135,2.1717484,1.3454661,6.0
2136,0.12734926,1.1664567,1.0
2137,1.5173758,3.2904243,1.0
2138,0.1436106,0.19647884,2.0
2139,-0.07783552,-0.24808693,3.0
2140,-1.2171807,-0.88536423,6.0
2141,-1.9309307,1.4812808,7.0
2142,-0.4391498,-0.2650586,8.0
2143,-0.4339233,1.4595187,7.0
2144,-0.22473368,-0.622466,6.0
2145,-2.3776236,-1.2166512,4.0
2146,-0.39099234,0.034595244,8.0
2147,-1.2257602,0.60980517,9.0
2148,-1.9535016,0.07597586,4.0
2149,-0.4950726,0.96213347,8.0
2150,0.21643516,-0.6489027,6.0
2151,-0.35627955,-0.4329511,3.0
2152,0.24829656,0.14639857,8.0
2153,0.7175297,-0.08975731,3.0
2154,2.0182846,3.2963297,1.0
2155,0.47727418,-1.6919868,0.0
2156,0.6282403,-0.7512459,6.0
2157,0.12968609,-0.27794385,2.0
2158,0.072343595,-0.23976368,2.0
2159,-0.72542334,0.5936534,5.0
2160,0.3545315,-0.60611147,6.0
2161,-2.3036916,0.39941844,9.0
2162,-0.43213698,-0.16554356,5.0
2163,-0.29904345,0.042158403,8.0
2164,0.44630778,3.5991611,1.0
2165,-2.058491,0.41056594,4.0
2166,-0.111368954,0.80972654,1.0
2167,-0.93924826,1.4400656,7.0
2168,-0.3518694,-0.46854237,8.0
2169,-1.3942512,0.3525289,4.0
2170,-1.5246856,-0.8729904,6.0
2171,0.20384845,2.879434,1.0
2172,-0.18836997,0.20165735,8.0
2173,-1.3550485,0.5908081,4.0
2174,0.2042175,-0.002326019,3.0
2175,1.1685252,2.8000956,1.0
2176,1.213361,-0.5731334,2.0
2177,-0.616337,-0.53641975,8.0
2178,0.70157456,-2.9371727,0.0
2179,-0.101910874,-0.015151154,8.0
2180,-0.18041208,-0.61019945,5.0
2181,-1.7747343,-0.12396929,9.0
2182,-0.33823252,-0.4034654,1.0
2183,-1.5920937,-0.69084686,4.0
2184,0.10852324,-0.7066634,2.0
2185,-0.08998504,0.0878348,0.0
2186,0.2686346,-0.8049894,2.0
2187,-1.7049996,2.4774287,7.0
2188,-0.21417797,-0.8373441,0.0
2189,2.118413,1.1839178,9.0
2190,0.79362047,-0.9611699,0.0
2191,-0.17377357,-0.31466433,2.0
2192,-0.01912754,-0.43041754,5.0
2193,0.43740028,0.054658465,7.0
2194,0.49706024,-0.80127424,6.0
2195,-1.4381251,0.76678336,7.0
2196,-1.2824572,0.6341303,9.0
2197,0.30818605,0.1431511,4.0
2198,-0.07426317,-0.37201896,2.0
2199,1.63514,-0.21608305,6.0
2200,0.6300313,-0.72660506,2.0
2201,-1.7684329,-0.5421594,4.0
2202,-0.38420817,0.78331846,4.0
2203,-0.46171638,0.0039144326,8.0
2204,0.066408165,-0.03708423,0.0
2205,-1.1038632,0.6366233,4.0
2206,-0.7685722,0.46320975,4.0
2207,-0.1916171,0.40090117,5.0
2208,-0.05540987,0.15160546,8.0
2209,1.2125144,-0.89044195,0.0
2210,0.511728,-0.43911576,6.0
2211,-0.34522605,0.10027394,8.0
2212,-0.97711897,0.797882,9.0
2213,-0.053557277,0.23583087,8.0
2214,-0.4286561,-0.8960921,5.0
2215,-0.0715784,-1.0146027,6.0
2216,-1.6004763,0.22283843,9.0
2217,-0.7585636,-2.4775088,0.0
2218,-0.7633496,0.59861135,4.0
2219,-0.3813403,0.19745079,8.0
2220,-2.809887,2.096581,7.0
2221,3.221506,1.5133047,1.0
2222,-0.14171425,-0.5960594,3.0
2223,-1.2848501,0.9184223,4.0
2224,-0.2846898,-0.5719898,5.0
2225,-0.17341813,0.2896893,8.0
2226,0.6830549,-1.8709576,0.0
2227,-1.7886913,0.1944676,9.0
2228,1.6631011,2.7705197,1.0
2229,-1.4174329,-0.434414,3.0
2230,0.0651635,-0.07816248,3.0
2231,0.1500988,-0.93600386,6.0
2232,-0.7849916,0.6916216,9.0
2233,-0.7298018,-0.10758111,8.0
2234,-1.110841,1.7413397,7.0
2235,3.4774098,1.6524785,1.0
2236,-0.21882355,-1.9709277,0.0
2237,-0.5375391,-0.57962316,5.0
2238,-0.99748856,1.5401745,7.0
2239,1.3571748,3.0734007,1.0
2240,-2.7239413,0.6593,7.0
2241,2.1319296,-0.08721508,5.0
2242,0.06401988,-0.107799366,2.0
2243,-1.5228055,2.429362,7.0
2244,-0.8617253,1.1134524,9.0
2245,0.815209,2.7083783,1.0
2246,0.43726408,1.0536222,8.0
2247,-0.540889,-0.13013324,5.0
2248,0.006194137,-0.67133594,2.0
2249,-2.181205,0.041486546,4.0
2250,-0.48658693,1.2064364,9.0
2251,-2.2087426,-0.46823537,4.0
2252,-1.1131902,2.611415,7.0
2253,-0.02472549,-0.6060963,2.0
2254,0.021929793,-0.5698659,2.0
2255,-0.10110222,-0.024346739,3.0
2256,-2.6053584,-0.6948558,4.0
2257,-1.8946273,0.14558451,9.0
2258,2.384034,1.8074312,1.0
2259,-2.1165514,-0.24483135,9.0
2260,0.27325842,-0.51435137,2.0
2261,2.7708156,2.467077,1.0
2262,-0.95289046,2.0795584,7.0
2263,-2.6551013,-0.6464057,9.0
2264,-0.96424043,-0.24322683,4.0
2265,-1.2579896,0.49263167,4.0
2266,0.2712059,-0.6198239,1.0
2267,0.5643179,-0.85977185,6.0
2268,-2.1902936,1.0557923,7.0
2269,-0.33083552,-0.3469593,2.0
2270,-0.8514622,1.4298189,7.0
2271,-0.028173454,0.24796751,8.0
2272,-0.521418,-1.146039,8.0
2273,2.2965057,2.6386733,1.0
2274,-1.6122391,0.70125705,9.0
2275,-1.6655443,2.376217,7.0
2276,0.22004274,2.6410222,1.0
2277,1.6667417,2.4500623,1.0
2278,-1.6201978,1.9670432,7.0
2279,-0.2925095,-0.42679366,5.0
2280,-0.17345576,-0.26239306,3.0
2281,-0.031083047,-0.09787469,3.0
2282,0.22917038,0.07021028,5.0
2283,1.3179705,3.912377,1.0
2284,-0.19534254,-0.12379739,3.0
2285,-1.6991895,1.3446116,7.0
2286,-0.4778728,-0.72219163,6.0
2287,0.25835562,3.2468045,1.0
2288,-0.41906267,-0.6767182,3.0
2289,-0.17796656,0.1502158,8.0
2290,-0.97820526,2.3265414,7.0
2291,-0.84169525,-0.22050886,5.0
2292,-1.1106404,-0.00053171813,9.0
2293,-1.0327877,-1.5065012,9.0
2294,-1.0888312,-1.8794639,0.0
2295,-0.991304,-2.107945,0.0
2296,0.17411193,-0.22302312,2.0
2297,-0.079173386,0.013356753,8.0
2298,1.0168985,-0.054598875,8.0
2299,-0.59047896,0.4432395,2.0
2300,-1.0901899,-0.46120322,3.0
2301,-1.0249128,2.3072946,7.0
2302,1.8062433,2.8097806,1.0
2303,0.016741872,-0.09069723,3.0
2304,-0.8086192,-2.3442988,0.0
2305,0.8765556,0.35157454,3.0
2306,-0.85337144,0.80576086,4.0
2307,-0.7424465,0.8462337,4.0
2308,0.11330541,-0.08219504,3.0
2309,0.28340107,0.21043445,8.0
2310,-1.0243714,0.34623516,9.0
2311,-0.059625417,-0.5019968,2.0
2312,-0.011323974,0.27218744,3.0
2313,-1.3641573,0.05580306,9.0
2314,0.5293792,0.3719478,7.0
2315,0.5514291,3.8131716,1.0
2316,0.33003485,3.9145098,1.0
2317,-1.8204291,0.12580943,7.0
2318,0.12836197,-1.8373649,0.0
2319,-2.701122,-0.6816792,4.0
2320,-0.6631359,0.23175007,9.0
2321,-0.074180424,-0.7620813,6.0
2322,-0.39627486,-0.2912051,5.0
2323,-1.5438085,0.19838457,9.0
2324,0.2455833,3.236913,1.0
2325,-0.3860458,-0.20454067,7.0
2326,0.049513675,-1.2243485,0.0
2327,-0.43762133,-0.27619556,2.0
2328,0.53175837,-2.2152565,0.0
2329,1.6880825,-2.4059262,0.0
2330,-1.8944955,0.23790558,4.0
2331,-0.26933232,-0.74334365,6.0
2332,-2.2427394,2.4069748,7.0
2333,0.29662478,-1.0218854,0.0
2334,-0.5609607,0.7597992,7.0
2335,0.18122324,3.7148697,1.0
2336,-1.575254,0.6290089,4.0
2337,-1.7186034,-1.0252714,6.0
2338,-2.244077,-0.21585807,4.0
2339,-0.6578596,0.42928666,5.0
2340,-2.3457198,0.21249373,4.0
2341,-1.9709976,-0.23339885,9.0
2342,-1.7075723,-0.19978088,9.0
2343,1.0032666,2.8785748,1.0
2344,-1.9684467,0.46052536,7.0
2345,-1.2595294,0.9369401,9.0
2346,-0.49043974,0.14364718,5.0
2347,-0.14002624,-0.21094728,3.0
2348,-0.05544172,0.5143859,3.0
2349,-0.20074087,0.31618473,8.0
2350,0.2503008,-0.6789201,2.0
2351,0.0043150187,-1.1602852,3.0
2352,-0.7752059,-0.6974272,6.0
2353,-0.16567032,-0.7758083,2.0
2354,-0.21174294,-0.5415183,2.0
2355,0.88037753,1.9119904,1.0
2356,0.14488706,2.985468,1.0
2357,1.7417665,3.4447265,1.0
2358,0.5190267,-0.1992189,1.0
2359,1.2438158,3.4220839,1.0
2360,-0.4693516,-0.5463626,6.0
2361,-0.61973554,1.1018882,9.0
2362,1.075404,0.9711103,8.0
2363,-1.7242236,0.6052126,4.0
2364,-0.123367876,-0.03949722,3.0
2365,-1.5879943,1.2170908,7.0
2366,0.7606148,3.0373857,1.0
2367,0.8273104,-0.4277203,6.0
2368,-1.4790577,0.3700038,4.0
2369,-0.9106656,-0.3355391,5.0
2370,-1.0487593,-1.4483738,0.0
2371,-2.9948213,-0.29300982,4.0
2372,-2.092738,0.8946883,7.0
2373,-1.0205969,0.67314,4.0
2374,0.15149745,0.38922548,2.0
2375,-1.886319,-0.53235704,4.0
2376,1.0927826,-2.0801973,0.0
2377,-0.00066096336,0.61822253,7.0
2378,-1.1302896,-1.4620059,0.0
2379,0.79497457,3.5139694,1.0
2380,-1.3866162,-0.73717135,9.0
2381,-0.62348455,0.97275686,8.0
2382,0.21952999,-0.09185111,8.0
2383,0.7598883,-0.73277265,6.0
2384,-0.26890573,-0.8066714,0.0
2385,1.9326895,-2.993363,0.0
2386,-0.97578555,0.32252955,4.0
2387,-0.02726617,1.5942979,9.0
2388,0.62690675,-0.44698328,6.0
2389,-0.42021632,-0.33304858,8.0
2390,-0.36415213,-0.47381976,2.0
2391,0.7106316,-0.528291,2.0
2392,-0.40604413,-0.17704123,3.0
2393,-0.2708466,-0.5856246,8.0
2394,-1.4871194,-0.20883541,4.0
2395,0.9942654,-0.6121293,8.0
2396,0.5890189,-1.3993926,2.0
2397,-0.34882256,-0.19329432,2.0
2398,0.090383805,1.5100937,1.0
2399,-2.1916363,2.1296582,7.0
2400,-0.9454568,-0.71544373,5.0
2401,-1.774615,0.50056857,4.0
2402,-1.3838906,0.31087452,4.0
2403,0.022729918,-1.8023865,0.0
2404,0.28241932,-0.47351512,4.0
2405,-0.27055696,-0.3809601,3.0
2406,1.6761862,1.0898325,9.0
2407,-2.367435,1.0451531,7.0
2408,-1.4362706,-0.623253,3.0
2409,2.5259523,2.6003432,1.0
2410,0.237944,-0.9717224,0.0
2411,0.7982038,3.5250359,1.0
2412,0.31642914,-0.3188622,2.0
2413,-0.7046049,-1.2394369,5.0
2414,0.04467339,1.1680369,9.0
2415,-0.016194344,-0.60361487,2.0
2416,0.5841895,3.0955975,1.0
2417,0.68572325,-1.6903472,0.0
2418,2.188691,2.7745295,1.0
2419,0.21545646,0.09608266,8.0
2420,-2.2113216,0.07334231,9.0
2421,0.09654356,2.9796252,1.0
2422,-0.8991464,0.13521795,6.0
2423,-0.502405,0.106885925,8.0
2424,0.14752758,-0.03918381,3.0
2425,-0.7120878,-0.26932475,8.0
2426,-0.830247,0.55839735,9.0
2427,-0.36744916,-0.15106562,3.0
2428,0.5827891,-0.71542853,6.0
2429,0.016977116,0.07753309,2.0
2430,-0.05802291,-0.02937882,8.0
2431,0.16147673,-0.63903993,3.0
2432,-0.19176224,-0.38600367,2.0
2433,0.18174416,-0.119526,2.0
2434,0.1819767,2.7336059,1.0
2435,-0.7137754,-2.24008,0.0
2436,-2.1330893,-0.77107364,4.0
2437,0.6137344,-0.22242594,2.0
2438,-0.886049,1.71154,9.0
2439,-0.22289619,-0.5854704,2.0
2440,-2.1512444,0.24691519,4.0
2441,-0.44230387,0.060239993,3.0
2442,-1.1247113,1.2128403,7.0
2443,-1.5923787,0.69214267,9.0
2444,0.28133583,3.5319903,1.0
2445,-1.2676896,0.5360019,5.0
2446,-0.33410573,-0.7218891,2.0
2447,-0.81676644,1.3940921,4.0
2448,-0.9421858,0.53941387,9.0
2449,-0.025364421,0.17858034,0.0
2450,0.04383553,-0.23228562,3.0
2451,-0.17485735,0.26169893,8.0
2452,-0.43966177,-0.38092127,5.0
2453,0.23265544,0.7577984,3.0
2454,-0.3169839,-0.4823118,6.0
2455,1.1917566,-1.6891122,0.0
2456,-0.60192364,1.2173395,9.0
2457,-0.5206139,0.97069997,4.0
2458,0.56714326,-0.76616305,6.0
2459,-0.26504204,-0.44034177,2.0
2460,-0.7597086,-0.048539624,5.0
2461,0.39392334,-0.677515,0.0
2462,0.36733556,-1.4972467,2.0
2463,-1.1672857,2.455345,7.0
2464,-2.3269079,-0.64658755,4.0
2465,0.28369114,-0.90296715,6.0
2466,-0.032700107,-0.681135,6.0
2467,-0.19291303,0.32405263,8.0
2468,0.04502485,-0.6028325,6.0
2469,0.4316171,-0.5797332,6.0
2470,-0.8040022,-0.26115403,8.0
2471,0.13875154,-0.51353496,6.0
2472,-0.5312544,1.3926458,9.0
2473,0.24270403,1.9917006,1.0
2474,-0.28260577,1.1120331,7.0
2475,-0.10907233,-0.27478525,2.0
2476,-1.3749738,-1.2575023,5.0
2477,-1.8741901,0.5780774,9.0
2478,-1.6439648,0.057654526,9.0
2479,-0.35298854,-1.4866581,0.0
2480,-0.26914406,1.314899,7.0
2481,-0.2011331,-0.4178297,2.0
2482,-1.9844711,2.0244212,7.0
2483,0.37695515,-0.5874552,6.0
2484,-1.1845586,2.3499455,7.0
2485,-1.1911459,-1.8639655,0.0
2486,0.41621011,-0.9451239,6.0
2487,0.90897316,0.23709346,5.0
2488,0.029775135,-0.35514796,2.0
2489,-3.1124632,-0.7261844,4.0
2490,-0.56187415,1.5774205,7.0
2491,0.25697416,-0.6015342,2.0
2492,1.1549965,-2.8814454,0.0
2493,-0.95342773,0.33630705,9.0
2494,-1.7261735,0.29359788,9.0
2495,0.28290206,-0.556567,2.0
2496,-0.8315093,-0.5328862,2.0
2497,-1.2502735,0.907708,9.0
2498,-2.526572,-0.18555486,4.0
2499,-1.8360045,0.018575832,4.0
2500,-0.6328216,-0.32655194,2.0
2501,0.09251592,-0.18940672,3.0
2502,-0.5575259,-0.43909186,3.0
2503,0.18963358,-0.72856665,2.0
2504,0.1215635,2.135917,1.0
2505,-2.9232612,0.692571,7.0
2506,0.41428912,-1.9487071,0.0
2507,-0.09622898,0.74092096,7.0
2508,0.3642795,-0.40249813,6.0
2509,-0.9186758,0.6293308,4.0
2510,2.3662827,2.079015,1.0
2511,-0.09236558,-0.17510547,3.0
2512,-0.37760496,0.0021685734,8.0
